DroneID,Record,Citizen,Message,PeaceScore,Country,City,Latitude,Longitude,Battery,Alert
7,ARG-7821,Dorene Abernon,Non numquam eius aliquam amet quaerat quisquam sed.,3,Argentina,Mar del Plata,-38.0,-57.55,59,1
1,USA-12094,Libbie Middleton,Quiquia dolor dolorem non.,8,United States,Los Ranchos de Albuquerque,35.1625,-106.6481,80,0
6,FRA-4934,Tina Wind,Etincidunt magnam modi tempora aliquam dolor quiquia tempora.,8,France,Rueil-Malmaison,48.876,2.181,11,0
2,USA-402,Leeanne Marisa,Numquam dolore neque non.,9,United States,Croydon,40.0911,-74.8975,65,0
6,AUS-2048,Averyl Lytton,Ipsum porro modi sed numquam.,6,Australia,Fremantle,-32.0569,115.7439,56,0
6,DEU-2908,Roxane Magnolia,Ut ipsum amet aliquam.,9,Germany,Ditzingen,48.8264,9.0667,36,1
3,USA-8045,Isa Muriel,Ipsum sit magnam numquam numquam aliquam ipsum.,4,United States,Burnet,30.7496,-98.2383,42,1
7,USA-465,Tina Gunn,Non velit adipisci ut dolorem ipsum.,6,United States,Williamson,34.7082,-112.5342,71,0
7,BGD-14041,Nataline Eckblad,Est modi consectetur amet aliquam eius sit.,7,Bangladesh,Sylhet,24.9,91.8667,30,0
3,MEX-13382,Mamie Jillane,Porro magnam quisquam magnam ut quiquia.,3,Mexico,Cotija de la Paz,19.81,-102.7047,21,0
8,DEU-4971,Alejandra Irmine,Voluptatem voluptatem quaerat magnam etincidunt.,6,Germany,Dinkelsbühl,49.0708,10.3194,85,0
7,MDA-9690,Brandise Crudden,Non labore quaerat porro adipisci labore.,9,Moldova,Sîngera,46.9131,28.9775,45,0
2,IND-16494,Marnia Fiester,Dolorem eius consectetur modi.,5,India,Niāla Kondapalle,17.1,80.0506,55,0
3,FRA-16891,Dawn Haldas,Labore aliquam quiquia etincidunt etincidunt adipisci numquam neque.,9,France,Agen,44.2049,0.6212,69,0
1,RUS-11686,Gianina Klotz,Quaerat sit modi tempora consectetur.,8,Russia,Nizhnyaya Salda,58.0833,60.7167,84,0
3,COG-13004,Viviene Gower,Aliquam voluptatem magnam quiquia ut neque.,6,Congo (Brazzaville),Impfondo,1.6333,18.0667,39,0
3,DEU-15848,Kathi Niccolo,Quiquia labore labore dolorem quiquia.,5,Germany,Brühl,50.8333,6.9,62,0
7,RUS-14856,Zaria Bakerman,Quisquam non consectetur sed modi voluptatem adipisci amet.,8,Russia,Starodub,52.5833,32.7667,28,0
7,LTU-16027,Tybie Bates,Quaerat quiquia ipsum ipsum ut.,7,Lithuania,Pasvalys,56.0611,24.4028,1,0
3,LBY-18194,Romona Avi,Ut dolorem dolor adipisci neque dolore.,7,Libya,Tobruk,32.0833,23.95,86,0
3,USA-14931,Ashlee Lasley,Etincidunt sit non quaerat voluptatem dolore quiquia amet.,3,United States,East Aurora,42.7666,-78.6172,38,0
2,USA-18869,Patricia Presber,Consectetur non dolor est.,5,United States,Rockton,42.45,-89.0629,26,0
2,LAO-1141,Angelique Carey,Voluptatem ipsum dolorem quiquia dolor aliquam eius eius.,8,Laos,Phônsavan,19.45,103.2,9,0
2,BRA-5094,Sheelagh Taima,Numquam eius non sed.,4,Brazil,Montes Claros,-16.7322,-43.8636,68,0
8,RUS-9593,Merle Florina,Non sed ipsum est labore dolor dolor.,6,Russia,Livny,52.4253,37.6083,58,1
2,GBR-12990,Charlena Stevy,Modi neque dolorem est etincidunt est quisquam voluptatem.,8,United Kingdom,Poynton,53.3492,-2.1222,13,0
2,USA-14971,Jennica Narton,Quisquam labore modi quisquam est porro est modi.,5,United States,Paris,44.2445,-70.4883,45,0
6,USA-8639,Beatriz Nelsen,Amet adipisci dolor porro est quisquam.,7,United States,Santa Clara,37.1311,-113.6561,89,0
2,USA-1105,Aili Bari,Sit consectetur adipisci numquam.,4,United States,Hewlett,40.6422,-73.6942,29,0
8,MEX-3494,Darci Weinreb,Aliquam eius aliquam porro velit adipisci.,5,Mexico,Amozoc,19.0333,-98.05,5,0
3,TUR-16464,Jenilee Cressida,Aliquam non consectetur numquam.,4,Turkey,Haymana,39.4311,32.4956,82,0
1,BRA-14864,Monika Hollingsworth,Sed etincidunt voluptatem labore quisquam est aliquam.,5,Brazil,Iporá,-16.45,-51.13,70,0
1,USA-18408,Roslyn Percy,Sit adipisci numquam amet ipsum consectetur.,9,United States,Rutland,42.3848,-71.9673,24,0
3,MEX-3260,Damaris Stuart,Sed amet quaerat quisquam.,4,Mexico,Palau,27.9167,-101.4167,60,1
7,LTU-13800,Damaris Diogenes,Quaerat sed quiquia dolore dolorem.,10,Lithuania,Lazdijai,54.2319,23.517,79,0
6,USA-7168,Odessa Lenny,Dolore voluptatem non sed eius quiquia.,7,United States,St. Johns,43.0005,-84.5555,42,0
3,MEX-16793,Devina Iphlgenia,Ut sed velit velit non quiquia dolore.,9,Mexico,Temoaya,19.4686,-99.5933,12,0
5,BRA-5139,Rubie Kaete,Neque numquam ipsum neque amet dolor.,10,Brazil,Itupeva,-23.1531,-47.0578,63,0
5,USA-4629,Lucy Hourigan,Amet consectetur numquam magnam est velit.,8,United States,Wahpeton,46.2722,-96.6118,65,0
6,RUS-7240,Tani Heisel,Est non aliquam dolore est voluptatem neque tempora.,7,Russia,Ufa,54.7333,55.9667,61,0
7,IRL-9592,Berget Gower,Est magnam voluptatem consectetur sed eius.,4,Ireland,Clonmel,52.355,-7.7039,37,1
8,IDN-5943,Amara Fax,Quiquia dolorem dolore est quisquam.,9,Indonesia,Cimahi,-6.8833,107.5333,45,0
6,GBR-7604,Jessy Wenoa,Est amet consectetur dolor etincidunt.,7,United Kingdom,Strathaven,55.677,-4.065,72,0
6,GBR-6853,Iseabal Brian,Quisquam est quaerat magnam dolore sit porro.,7,United Kingdom,Kelty,56.133,-3.38,88,0
6,RUS-19701,Evita Burnside,Neque non aliquam aliquam ipsum sed.,7,Russia,Balakovo,52.039,47.7839,55,0
8,UKR-2163,Marti Rocray,Sed consectetur ipsum dolor.,7,Ukraine,Rava-Rus’ka,50.25,23.6167,75,0
8,USA-17343,Corry Adlare,Eius eius sit sed quaerat aliquam.,6,United States,Seaford,38.6538,-75.611,86,0
2,GBR-3030,Tarra Kathie,Tempora dolore dolorem etincidunt quisquam quaerat magnam dolorem.,7,United Kingdom,Southwater,51.0238,-0.3526,64,0
8,UKR-12433,Genevra Nunci,Quisquam quisquam ut aliquam quiquia ut.,7,Ukraine,Avdiivka,48.1333,37.75,15,0
2,ZAF-10303,Isa Faso,Quaerat non numquam ut labore neque.,7,South Africa,Springs,-26.2547,28.4428,46,0
4,RUS-10144,Florencia Celestine,Velit amet dolore quaerat dolorem.,6,Russia,Zmeinogorsk,51.158,82.1874,41,0
3,USA-3425,Celene Alabaster,Porro dolor labore porro sed adipisci dolorem velit.,10,United States,West Whittier-Los Nietos,33.9759,-118.0689,12,0
5,RUS-418,Gusty Ingra,Non eius voluptatem sit quiquia.,4,Russia,Arsenyev,44.1667,133.2667,60,0
4,RUS-15410,Mamie Harned,Velit dolor modi quisquam dolorem ipsum.,7,Russia,Zhukovskiy,55.6011,38.1161,37,0
7,BGR-16664,Dorene Phyllis,Eius voluptatem ipsum quisquam.,4,Bulgaria,Sredets,42.3461,27.1808,75,0
3,USA-2834,Imojean Eliathas,Tempora aliquam voluptatem sit quisquam ipsum dolore.,7,United States,Fort Valley,32.552,-83.8819,81,0
5,JPN-15270,Kara-Lynn Byrne,Ut dolor quiquia eius velit tempora dolore.,5,Japan,Ōmachi,33.2139,130.1161,93,0
2,USA-10499,Aubrie Gaynor,Ipsum sit consectetur consectetur voluptatem eius sit.,5,United States,Dwight,41.0987,-88.424,46,0
4,ARG-338,Claudina Koziara,Sed ut est ut dolorem quisquam.,8,Argentina,Mar de Ajó,-36.7162,-56.6766,47,0
4,USA-14365,Ilse Burkle,Non ipsum sit aliquam ipsum sit eius.,7,United States,Grain Valley,39.0168,-94.2085,94,0
5,USA-15732,Jean Dimitris,Adipisci est dolore dolor dolorem aliquam.,7,United States,Clearfield,41.103,-112.0237,97,0
6,USA-9399,Frances Noelyn,Sit non ipsum amet quiquia ut porro non.,8,United States,Freeport,42.2893,-89.6347,71,0
7,GBR-17433,Magdalena Burch,Etincidunt dolore porro etincidunt sit aliquam.,1,United Kingdom,Radstock,51.293,-2.448,7,1
1,JPN-7785,Linet Newell,Labore quiquia non ut.,7,Japan,Fukuyama,41.43,140.1106,91,0
6,MNG-3173,Annora McLaughlin,Ut eius sit non ipsum quaerat quiquia.,6,Mongolia,Mörön,49.6375,100.1614,44,0
6,ARG-11142,Raina Naashom,Quiquia consectetur etincidunt porro amet aliquam ipsum.,4,Argentina,Añatuya,-28.4667,-62.8333,22,1
1,DEU-1189,Agathe Carri,Quaerat quisquam sit neque aliquam tempora quaerat.,7,Germany,Heidenheim,48.6761,10.1544,45,0
7,PNG-5952,Ardenia Chapland,Quaerat dolore labore est eius.,5,Papua New Guinea,Kavieng,-2.5667,150.8,37,0
2,USA-19976,Viki Dannye,Sit aliquam quiquia dolor porro.,6,United States,Keizer,45.0029,-123.0241,62,0
8,DEU-3813,Ardys Goerke,Neque eius ipsum neque etincidunt modi.,7,Germany,Ludwigshafen,49.4811,8.4353,76,0
6,DEU-17702,Marnia Armanda,Amet consectetur quisquam velit eius neque non.,6,Germany,Coburg,50.2666,10.9666,57,0
7,USA-12295,Yolane Dex,Dolore magnam velit dolorem quaerat ipsum velit voluptatem.,5,United States,Amityville,40.6696,-73.4156,50,1
3,BGR-15317,Olivette Chem,Neque non dolor quisquam magnam.,7,Bulgaria,Berkovitsa,43.2361,23.1258,33,0
3,DEU-17982,Lucille Urias,Ut labore dolorem neque magnam dolorem modi eius.,5,Germany,Linnich,50.9789,6.2678,86,0
5,USA-10272,Marsiella Mozelle,Aliquam voluptatem dolor est.,6,United States,Glenwood,41.0446,-95.7408,93,0
2,USA-5892,Melodie Oscar,Adipisci etincidunt quiquia amet neque consectetur tempora sit.,5,United States,Mahomet,40.1885,-88.3904,87,0
7,GBR-1626,Morganica Winthorpe,Quaerat neque quaerat sed etincidunt.,3,United Kingdom,Rhosllanerchrugog,53.011,-3.052,61,0
8,USA-16668,Elka Wallis,Quisquam adipisci velit modi velit est labore.,3,United States,Snyder,32.7133,-100.9113,2,0
6,GRC-8330,Nessie Dosia,Dolorem dolore sit tempora dolorem velit aliquam.,7,Greece,Kateríni,40.2667,22.5,63,0
5,REU-7167,Henriette Fillbert,Quiquia amet voluptatem sit sed consectetur quaerat labore.,6,Reunion,Saint-Benoît,-21.0335,55.7128,45,0
2,USA-13924,Concettina Denis,Dolore dolore aliquam modi est.,5,United States,Wharton,40.8999,-74.5808,35,0
1,USA-6927,Orsola Plato,Sit neque quiquia sit dolor modi adipisci.,4,United States,Fruitville,27.3328,-82.4616,66,0
3,FRA-3420,Selma Pond,Eius est voluptatem neque.,7,France,Châlons-en-Champagne,48.9575,4.365,43,0
6,JPN-15054,Cindelyn Sophronia,Non quiquia modi aliquam.,7,Japan,Gōdo,35.4175,136.6086,58,0
2,USA-17190,Charlena Burkle,Labore aliquam quaerat aliquam amet.,7,United States,Floresville,29.14,-98.163,10,0
2,DZA-16199,Leeanne Swanhildas,Consectetur etincidunt neque porro sed.,5,Algeria,Reggane,26.7,0.1666,25,0
7,USA-3237,Rosaline Kronfeld,Voluptatem amet sit amet neque aliquam quaerat dolore.,5,United States,Highland Park,40.5006,-74.4283,35,0
3,USA-2541,Elyssa Lesley,Dolore quaerat modi eius.,7,United States,Covington,47.3668,-122.1044,57,0
8,USA-14812,Nicoli Concha,Labore quaerat non sed.,6,United States,Berea,37.5904,-84.2898,73,0
4,PER-12963,Dotty Adamsen,Etincidunt sit ipsum velit eius consectetur non tempora.,2,Peru,Ilo,-17.6486,-71.3306,17,1
8,AUS-11951,Aryn Melan,Porro adipisci est non neque ut.,7,Australia,Innisfail,-17.5236,146.0292,95,0
3,AUT-11466,Caritta Francene,Magnam est consectetur quisquam tempora.,9,Austria,Frohnleiten,47.2703,15.3244,9,0
1,FRA-12881,Korrie Merat,Modi quiquia est labore ipsum quiquia ipsum aliquam.,7,France,Menton,43.775,7.5,84,0
7,USA-1496,Jacenta McCutcheon,Sed ipsum consectetur velit dolor.,5,United States,Willows,39.5149,-122.1995,82,0
3,PAN-15652,Nelle Trinetta,Adipisci amet sed numquam.,7,Panama,Panama City,9.0,-79.5,48,0
7,DEU-19255,Charlena Rad,Labore dolor tempora quisquam voluptatem ipsum.,7,Germany,Monschau,50.55,6.25,89,0
8,POL-7988,Courtnay Chem,Dolorem tempora modi est consectetur amet.,3,Poland,Rypin,53.0667,19.45,11,1
5,USA-16992,Penelopa Schonfeld,Ipsum adipisci dolor est neque magnam velit.,9,United States,Watertown,43.9734,-75.9094,14,0
7,USA-9010,Blinni Moseley,Non quisquam sit quiquia dolor adipisci quisquam.,5,United States,Greenfield,39.3535,-83.3884,58,0
1,USA-6031,Sherrie Isacco,Dolorem neque ut sit.,8,United States,Richland,32.2309,-90.1592,17,0
8,MDA-3935,Flo Dielu,Modi eius aliquam labore neque ut quiquia.,5,Moldova,Ocniţa,48.4167,27.4833,50,0
2,DEU-14862,Bibby Dannye,Magnam quaerat sed consectetur tempora magnam magnam.,6,Germany,Bad Liebenzell,48.7742,8.7314,2,0
7,CHL-13939,Clary Briney,Modi aliquam est velit etincidunt neque labore.,9,Chile,Coquimbo,-29.9532,-71.338,30,0
3,USA-4598,Kimberley Darbie,Eius est neque modi ipsum modi.,7,United States,Chatham,40.7273,-74.4289,92,0
2,CHN-4817,Elise Zenas,Dolor etincidunt numquam sit sed.,5,China,Lindong,43.9837,119.1834,42,0
8,PRK-11999,Anica Hoenack,Consectetur voluptatem velit est non modi.,6,"Korea, North",Chaedŏk,40.6723,129.2027,24,0
2,USA-13351,Arlena Haldas,Dolorem eius ut adipisci voluptatem dolorem neque.,5,United States,Lafayette,36.5242,-86.0307,45,0
3,IRL-18642,Margette Bartlett,Tempora consectetur modi labore ut.,9,Ireland,Swords,53.4597,-6.2181,95,0
8,FJI-6757,Karolina Sallyann,Tempora tempora magnam quiquia magnam sit eius numquam.,5,Fiji,Labasa,-16.4333,179.3667,37,0
5,DEU-12146,Cordi Bebe,Etincidunt etincidunt ipsum labore velit.,7,Germany,Wörth am Rhein,49.0517,8.2603,59,0
5,GBR-5983,Leeanne Wind,Ipsum quisquam quaerat etincidunt.,7,United Kingdom,Billinge,53.4932,-2.7129,40,0
8,THA-15339,Hermione Swigart,Velit quisquam velit dolore neque tempora dolorem eius.,4,Thailand,Nang Rong,14.6363,102.7746,89,0
4,USA-7674,Madelle Posner,Dolor est amet ut dolore dolorem.,5,United States,Cambria,43.1766,-78.8202,43,0
5,NER-9952,Nollie Jena,Ipsum adipisci amet quisquam sit.,3,Niger,Niamey,13.5086,2.1111,44,1
3,USA-18747,Josephine Cecile,Voluptatem consectetur labore dolorem neque sed quisquam.,4,United States,Greenville,35.5956,-77.3768,5,0
2,CHN-2174,Fidelia Wilkinson,Quisquam consectetur dolor est sed.,6,China,Wangqing,43.3248,129.7343,70,0
6,LVA-3215,Correy Jenness,Porro dolore tempora ipsum quisquam sed velit.,8,Latvia,Pāvilosta,56.8878,21.1842,14,0
1,GBR-13912,Averyl Arley,Consectetur sit quisquam consectetur etincidunt ipsum consectetur.,3,United Kingdom,Longbridge,52.395,-1.979,77,0
4,USA-19875,Florencia Kathie,Velit neque adipisci tempora neque.,7,United States,Hamden,41.3961,-72.9215,56,0
6,USA-11774,Siana Ramona,Non ipsum sit quiquia porro non sed adipisci.,6,United States,West Sacramento,38.5557,-121.5504,35,0
7,AZE-18858,Ethel Berne,Neque labore neque amet quaerat est.,5,Azerbaijan,Şuşa,39.7601,46.7499,19,0
2,USA-16085,Yetty Terrence,Dolore consectetur ipsum est numquam quisquam etincidunt amet.,6,United States,Aston,39.8718,-75.4348,37,0
4,DEU-18962,Vivia Cecile,Est ipsum amet magnam etincidunt ipsum.,8,Germany,Bad Neustadt,50.3219,10.2161,46,0
4,CHE-705,Kayla Brenn,Porro tempora etincidunt etincidunt amet eius etincidunt.,7,Switzerland,Yverdon-les-Bains,46.7785,6.6408,80,0
1,KAZ-7852,Heida Dorine,Ut numquam quaerat etincidunt adipisci consectetur.,2,Kazakhstan,Shymkent,42.3,69.6,83,0
8,CZE-9287,Chickie Gaynor,Tempora ipsum quisquam quiquia eius.,6,Czechia,Ostrov,50.306,12.9392,21,0
1,USA-4285,Karlee Brian,Porro velit velit sit tempora.,6,United States,Los Angeles,34.1139,-118.4068,6,0
7,CYP-6428,Quintina Willie,Dolor amet quisquam neque quisquam.,3,Cyprus,Nicosia,35.1725,33.365,72,1
6,USA-500,Alia Fillbert,Magnam neque magnam quiquia.,8,United States,Caruthersville,36.1814,-89.6664,45,0
4,USA-7632,Steffane Vacuva,Velit quaerat dolor voluptatem.,5,United States,Jackson Township,39.9057,-76.8796,57,0
8,MEX-19785,Bee Eno,Adipisci etincidunt etincidunt ut adipisci quisquam est.,8,Mexico,Temixco,18.85,-99.2333,60,0
4,POL-1929,Queenie Sherrie,Porro dolorem labore dolor quiquia voluptatem numquam etincidunt.,5,Poland,Jelenia Góra,50.9,15.7333,1,0
1,ROU-8582,Babita Juan,Non numquam modi quisquam eius ut neque ipsum.,9,Romania,Isaccea,45.2697,28.4597,3,0
4,USA-576,Glenda Tybald,Sit dolor quiquia numquam quiquia consectetur velit ut.,3,United States,Jersey Shore,41.2012,-77.2666,85,1
2,MDA-11883,Collen Leary,Dolorem consectetur aliquam ipsum.,7,Moldova,Rîşcani,47.9561,27.5536,11,0
5,USA-2713,Tracey Wadell,Modi sit magnam neque dolore.,9,United States,Yucaipa,34.0336,-117.0429,61,0
1,MEX-18876,Aeriela Edvard,Modi adipisci dolorem non sed neque.,6,Mexico,Misantla,19.9333,-96.85,88,0
7,FRA-15169,Lacie Armanda,Neque neque labore labore labore sed.,5,France,Combs-la-Ville,48.67,2.56,32,0
3,USA-221,Babita Vale,Quiquia adipisci eius non ut.,5,United States,Swansea,38.5507,-89.9859,44,0
5,DEU-2501,Norine Sallyann,Ipsum voluptatem sit est dolore quaerat quaerat.,3,Germany,Ochsenfurt,49.6711,10.0498,13,0
3,GBR-6017,Elise Randene,Dolore etincidunt porro est neque tempora sed dolorem.,5,United Kingdom,Ulverston,54.193,-3.09,15,0
1,USA-6922,Miquela Tound,Non labore adipisci tempora amet dolor.,7,United States,El Sobrante,33.8724,-117.4625,95,0
7,GBR-5601,Chrystel Fontana,Quisquam ipsum etincidunt adipisci voluptatem magnam.,7,United Kingdom,Blackburn,53.748,-2.482,34,0
2,PAK-8885,Elora Carolin,Sed quiquia non quaerat etincidunt labore.,6,Pakistan,Kharian,32.811,73.865,52,0
1,FIN-3696,Ginnie Vittoria,Adipisci magnam amet etincidunt ut.,6,Finland,Ylöjärvi,61.55,23.5833,65,0
7,MEX-12650,Andeee Thornburg,Eius quiquia voluptatem amet amet numquam.,9,Mexico,Villa Luvianos,18.92,-100.2983,7,0
3,SRB-3602,Hermione Tomasina,Sed non eius neque dolorem.,7,Serbia,Vladičin Han,42.7,22.0667,15,0
5,USA-1120,Codie Haldas,Ipsum dolor dolorem porro.,5,United States,Clinton,42.4119,-71.6888,15,0
5,USA-5037,Ivett Bach,Labore quiquia etincidunt adipisci etincidunt quaerat quaerat voluptatem.,3,United States,Lincoln,40.809,-96.6788,57,1
2,MEX-16136,Marsiella Rooney,Quaerat adipisci sit etincidunt non sit numquam sed.,8,Mexico,Las Delicias,28.2,-105.5,63,0
2,GBR-15320,Elmira Fiester,Sed numquam adipisci amet numquam est quisquam.,2,United Kingdom,Palmers Green,51.6178,-0.1092,29,0
4,USA-3745,Daphne Schonfeld,Ut ut quiquia non tempora.,8,United States,Marlboro Village,38.8307,-76.7699,52,0
6,CHL-13213,Correy Gaal,Voluptatem adipisci dolore dolore.,6,Chile,Lota,-37.0944,-73.1563,35,0
5,VNM-6717,Briney Seagraves,Quiquia magnam ut velit consectetur consectetur.,7,Vietnam,Cẩm Phả,21.0071,107.2845,100,0
1,PRI-8451,Anallese Montgomery,Modi ipsum dolore quiquia adipisci eius.,9,Puerto Rico,Peñuelas,18.0595,-66.7206,8,0
6,MEX-9030,Suzette Carvey,Ipsum est dolorem est consectetur magnam consectetur.,7,Mexico,San Patricio,19.2,-104.6833,45,0
3,USA-11703,Oralee Mendez,Quisquam consectetur quisquam adipisci dolore.,8,United States,West Odessa,31.8388,-102.4996,99,0
1,JPN-5668,Micheline Sparhawk,Quaerat numquam dolore etincidunt sit dolore.,7,Japan,Tsukubamirai,35.9631,140.0372,5,0
3,CAN-15427,Desirae Neva,Est modi modi aliquam non.,6,Canada,Pickering,43.8354,-79.089,59,0
3,ROU-13251,Tarra Aaberg,Non modi ut velit quisquam est dolorem dolorem.,5,Romania,Pogoanele,44.9167,27.0,79,0
8,USA-9819,Adriana Modie,Tempora aliquam etincidunt sit consectetur quiquia non.,3,United States,Grafton,43.3204,-87.948,96,1
3,USA-15049,Linzy McClimans,Aliquam modi dolor ipsum numquam.,5,United States,Fort Atkinson,42.9253,-88.8441,66,0
2,UKR-4416,Mady Tiffa,Sit adipisci velit non eius magnam quiquia sed.,2,Ukraine,Ostroh,50.3333,26.5167,17,0
5,CHL-5468,Tybie Redmond,Consectetur sit quisquam dolorem velit amet.,5,Chile,Combarbalá,-31.18,-71.0,72,0
6,GBR-17511,Ursulina Wind,Est adipisci non porro dolorem numquam voluptatem.,2,United Kingdom,Drighlington,53.7568,-1.6616,26,0
3,BRA-16370,Raina Ramona,Neque numquam dolorem labore consectetur.,7,Brazil,Santa Maria da Vitória,-13.39,-44.21,48,0
6,USA-17097,Berta Brenn,Dolore numquam est quisquam dolor.,7,United States,Center Township,40.9218,-79.9252,95,0
8,USA-10625,Oralee Hilbert,Ipsum magnam porro porro numquam voluptatem.,5,United States,Westfield,42.1382,-72.7561,48,0
2,JPN-9423,Adore Aprile,Neque non dolor modi sit amet.,7,Japan,Naka,37.4504,138.86,54,0
1,MKD-15517,Briney Giff,Quaerat numquam aliquam consectetur quaerat tempora neque.,6,Macedonia,Prilep,41.3464,21.5542,67,0
1,USA-3710,Basia Neva,Etincidunt dolorem ipsum sed sed.,6,United States,Westminster,42.5512,-71.9027,57,0
6,USA-14437,Candy Jammal,Adipisci eius est est.,8,United States,North Lindenhurst,40.7072,-73.3859,28,0
7,BWA-15911,Marleah Gert,Dolorem magnam modi quaerat aliquam aliquam aliquam.,6,Botswana,Ramotswa,-24.8667,25.8167,12,0
1,SRB-19296,Elfreda Kat,Neque dolor amet dolorem.,7,Serbia,Vladimirci,44.6158,19.7843,97,0
2,USA-9672,Lucy Sherfield,Neque est quaerat aliquam.,5,United States,Progress,40.2905,-76.8382,60,0
2,USA-15565,Grier Argus,Magnam amet neque velit etincidunt.,7,United States,Auburn,41.3666,-85.0559,21,0
8,DEU-2220,Dennie Saint,Consectetur aliquam velit non aliquam velit quaerat magnam.,6,Germany,Landsberg,51.5246,12.1596,29,0
1,USA-17874,Shauna Vorster,Dolorem voluptatem ipsum dolor eius voluptatem dolore dolore.,5,United States,Harwood Heights,41.9663,-87.8057,32,0
6,BLR-10024,Orsola Ade,Magnam adipisci quiquia ipsum tempora numquam numquam.,6,Belarus,Astravyets,54.6136,25.9553,12,0
7,BRA-15009,Netty Chrystel,Neque non eius dolor velit porro dolore dolore.,7,Brazil,Lavrinhas,-22.5708,-44.9022,21,0
6,USA-5773,Anestassia Markman,Ut non labore quisquam etincidunt quaerat aliquam.,4,United States,Fairless Hills,40.1784,-74.8524,41,0
2,FRA-12219,Gilda Bultman,Etincidunt quiquia dolor dolor ut.,5,France,Villemomble,48.8833,2.5,14,0
7,USA-12035,Kittie Wallis,Modi quisquam tempora quisquam magnam dolor.,2,United States,Rogers,45.1865,-93.5783,18,0
1,UGA-9735,Ardenia Imelida,Amet amet consectetur labore modi sit velit porro.,4,Uganda,Kabale,-1.2496,29.98,29,1
6,SYR-13439,Etta McAdams,Numquam ipsum velit dolore adipisci non dolore neque.,6,Syria,Ra’s al ‘Ayn,36.8503,40.0706,82,0
3,BRA-4736,Marita Rheingold,Modi non labore adipisci numquam amet etincidunt.,6,Brazil,Criciúma,-28.68,-49.39,88,0
4,USA-15670,Myrtice Bartlett,Adipisci aliquam tempora voluptatem est velit porro.,5,United States,Whitpain,40.1578,-75.2769,50,0
6,FRA-14499,Corina Barbey,Magnam voluptatem magnam ut sit non sit consectetur.,3,France,Montigny-lès-Metz,49.1006,6.1539,74,1
4,CAN-6447,Frances Kendrick,Quiquia numquam dolor amet.,5,Canada,Southgate,44.1,-80.5833,49,0
1,IDN-14565,Imojean Yate,Labore sed consectetur quaerat.,8,Indonesia,Bengkulu,-3.7956,102.2592,2,0
